review,rating,date,userName
"PUBG Mobile harus dievaluasi, smartphone flagship seperti ROG Phone 6 dan iPhone XS sudah mulai kewalahan menjalankan game ini. Grafis super smooth hampir sama sekali tidak meningkatkan kenyamanan bermain. Pertimbangkan lagi jika akan menambahkan item yang tidak esensial. Dengan performa yang lebih bersahabat di berbagai perangkat, jumlah player yang pensiun bermain PUBG Mobile akibat masalah performa perangkat yang tidak lagi memadai akan berkurang.",3,2025-10-29 00:49:26,Didien Thea
mengecewakan !!! penggunaan jaringan internet terlalu tinggi. menyebabkan lag berlebihan. jadi ngga asik buat main,1,2025-10-29 00:28:45,Brama Kumbara
"Game ini sangat bagus dan bisa bermain dengan negara lain dan game juga temani saya pas lagi gabut, Terima kasih PUBG MOBILE.",5,2025-10-29 00:13:16,Bycent Jose Maia
▄︻̷̿┻̿═━一,5,2025-10-29 00:01:07,Vikzz RAPS
game faforitku,5,2025-10-28 23:42:05,Kristna Saroro
tolong dong yang pake senjata skin jangan di tambah juga damage nya dan kalo bisa jangan sampe nge lag kalo papasan sama yang pake senjata skin an setiap main bertemu sama yang pake skin senjata selalu kaku dan fps turun drastis dan satu lagi tolong tinjau lagi saat di unrank banyak yang pakai bug cheat suntik tolong di perketat lagi biar main sama sama murni pake skil ga curang,4,2025-10-28 23:38:40,Muhamad Harun
hamaaa hapusen ae game etel,1,2025-10-28 23:38:20,Dava Dava
👍👍👍👍👍👍,5,2025-10-28 23:34:02,Akbar gustiaramadan
"salken player dari akhir season 1... biarpun banyak bot tetap enjoy berebut kill sama teman😀kalau mau main keras ya main di ultimate royal, tapi bagiku aku belum memadai buat bergabung ultimate royal, mendingan main di even dengan 60 fps sudah memuaskan hati saya😀😁",5,2025-10-28 23:26:58,Nafisa Adamfira
"Game THOLOL gua main pake data pas di in game yang ke detect malah pake wifi + ping merah lagi pdhl pas di lobby yang ke detect bener pake data + ijo lagi ping nya, hadeh.....",1,2025-10-28 23:18:49,Dapo Dapo
jaringan tidak stabil padahal wifi sama jaringan udah ngebutt,2,2025-10-28 22:55:36,rizal ramdan
"saya sangat kecewa atas pembaruan saat ini, di karenakan server saya sering masuk ke server luar dan kebanyakan player china dan tahiland",2,2025-10-28 22:44:31,AKBAR
kapan update bang,4,2025-10-28 22:15:31,Farhan Nan
gimana sih main WOW ketemu citer kaga ngepik di balik gundukan ditembak langsung mati tolong KERAFTON lebih di periksa,5,2025-10-28 21:35:46,Dikin Setiawan
"KECEWA GAK BISA PAKE GIRO, GARA-GARA GANTI HP, JADI RIBET GINI PUBG",1,2025-10-28 21:18:14,Rais Iskandar
"makin gajelas ni game katanya game perang fps tapi colebnya ga disortir, yng penting colab, padahal jadi gak jelas gamenya ga ke dulu battle royal ya battle royal",2,2025-10-28 19:48:54,x. Aǂrlecchino
knp aku g bisa main gameee najingggg,1,2025-10-28 19:41:30,Cetai Song
lumayan tapi jangan terlalu kikir ya 👍,5,2025-10-28 18:09:05,Ilham Putra
"game nya bagus pintu ada tapi jangan di mainin, kalo hp kentang 😂",5,2025-10-28 18:00:07,adriy ningsih
GAME GAJELAS GUNTA GANTI AKUN MALAH DIBANNED . KOCAK,1,2025-10-28 17:19:01,Bang Bungul
Bagus,5,2025-10-28 17:15:59,Syamsia
gaiso dlosor cokk asuu,5,2025-10-28 17:05:44,Munif
This ghost mode is very uncomfortable to play. Can you guys stop this ghost mode?,5,2025-10-28 16:37:02,Pagi Senja
game tolol,1,2025-10-28 15:05:10,Agus Simahtuah
baru coba PUBG,5,2025-10-28 15:02:08,Jae wadas
"min tolong dong kalo bikin event jangan yang gelap², bikin mata sakit",3,2025-10-28 14:51:13,M Andyda Naufal Z
game ini kurang,1,2025-10-28 13:49:09,Muhammad Hadzman.
bagus,3,2025-10-28 13:01:34,Togarma_ Tsc01
hpe gue terlalu kentang kasih yang enang²,5,2025-10-28 11:58:45,Landoberuk Landoberuk
jelek sekali download apk PUBG udah nunggu lama hampir selesai tiba² diulang dari awal,1,2025-10-28 11:03:05,Players
"sangat tidak puas, server sering kali mengalami masalah walaupun sudah memakai xunyu boost mode profesional, untuk update kali ini server benar-benar menjengkelkan, semoga season selanjutnya tidak lagi",5,2025-10-28 10:49:27,ling xueyue
update Mulu gede banget,1,2025-10-28 10:38:56,yogi frananda
tolong di fetbaiki agar lebih bagus,1,2025-10-28 09:52:06,Herdi Yansyah
"gem pubg, absolute sigma ✋🗿🤚 vv",5,2025-10-28 08:24:38,Ilham Zabandi
tiap main ngefremnya terlalu buruk. bisa ngga bikin jaringannya lebih baik lagi😇,4,2025-10-28 07:50:57,jessica boham
apalah gw udah gacha sampe 23 target 30 kok malah ke riset gimana sih anj mana misinya susah lagi asu,1,2025-10-28 07:45:10,Tibra Jep
bagus,4,2025-10-28 04:53:08,Yunus Yuns
hajar gaess,5,2025-10-28 02:19:39,Emi pizar
"kembalikan id ku admin, maen dri season awal aku, kecewa bgt klo gak bisa balik, koleksi ku 😭",1,2025-10-28 00:17:59,Bayang2trapiz Lockpose
"super smoth masih aja nge frame di60fps, sama sistem gacha/spin nya susah terlalu ampas",3,2025-10-27 23:28:26,Bumjr
biasa aja,3,2025-10-27 22:23:05,BP audio
sangat bagus tiada tandingnya ff jelek,5,2025-10-27 21:37:51,edi rahayaan
bagus aku suka,5,2025-10-27 21:24:10,muhammad Hanafi
kenapa akun saya tidak bisa login,1,2025-10-27 20:38:47,Hotman Simanjuntak
bagus,5,2025-10-27 20:32:41,Maulana Gani Ibrahim
oke,5,2025-10-27 20:05:20,Utuh Paluy
game payah sekarang game ini hanya memikirkan para pengguna device tinggi untuk RAM 4gb sudah sangat sulit,2,2025-10-27 19:43:08,Feri Buyung
bagus,5,2025-10-27 19:31:51,Obito Semeru
sangat menantang mental,5,2025-10-27 19:08:16,Brombotzz
selagi bukan Tencent eventnya jelek semua jirr,1,2025-10-27 19:03:05,Kuro Ishin 「 FLX 」
Gua kasih bintang 4 karena gw dah ganti hp biar tidak ngelag saat war wkwkwk,5,2025-10-27 18:52:21,Broadceling408
ory jrr27,5,2025-10-27 18:48:35,Ory loin27 Ory loin 28
force close tolong dong di ringan kan 🥲,1,2025-10-27 18:04:48,B34R
mantap tp makin sulit selalu kalah Ama sultan,5,2025-10-27 16:26:00,An Sablon
sering top up tapi g dapat item yg di harapkan.... percuma top up di pubg... PUBG game busuk mending maen game lainnya saja,1,2025-10-27 15:41:56,Tekad Putro Wibowo
bagus ff,5,2025-10-27 15:19:43,azizah laela
"saya comeback karena mendengar bakal Collab dengan skibidi toilet,let's goo",5,2025-10-27 15:15:29,Yordan Pratama
"tadi saya main lancar,data udah full,habis ngecas mau main lagi malah di suruh donlod data ulang,saya cek filenya di zarchiver masih lengkap ga korup,tapi apl pubgny minta donlod ulang🤣🤣",3,2025-10-27 13:50:11,Erdha :3
gem bosokk,1,2025-10-27 13:44:51,Muhamad Kholiq
"Sinyal bagus tapi leg terus suruh rilog Mulu jaringan buruk,di update bukan nya lebih bagus malah Rusak😑",2,2025-10-27 13:39:50,Yadi Dii
susah dan lama untuk Mach nya,2,2025-10-27 13:35:28,Arjunaireng
baguz realistis tp saya lebih suka fortnight karena grafisnya kartun 😎,5,2025-10-27 13:34:47,Raditya Gumilangramadhan
mantap grapikny ok,5,2025-10-27 13:27:19,Aji Tama
map dan mode bermain terlalu banyak. sehingga player bertabur kemana mana,1,2025-10-27 12:30:15,OGI & GHANI
eror terus pas login gak jelas ini game pubg skarang dari pada 2018,1,2025-10-27 12:30:00,Hotman Siburian
woe Min gua main 7 tahun ga perna dpt glacier 🤬🤬🤬🤬,2,2025-10-27 12:01:01,Federico Utama
"acem di blokir padahal aku gak curang sama sekali,,,,",1,2025-10-27 11:02:47,Andri Andri
sangat suka,5,2025-10-27 10:38:53,Yogi Surya Susilo
giroeskop,5,2025-10-27 09:27:37,Equinaldo Gonzaga
good 👍,5,2025-10-27 08:42:13,Aldo Jefri
terlalu banyak baju wkwk,4,2025-10-27 05:51:28,Wan Wan
"Kayak anak tiri buat player solo,mencari laga smp 10mnt",1,2025-10-27 03:28:53,xoxo
"hp ku udah gak tahan,",1,2025-10-27 02:11:34,MERINTIS TAKDIR
favorit,5,2025-10-27 01:56:39,al fatih chanel
pubg curang masa temen saya pada ada gyroscope punya saya ga ada,2,2025-10-27 01:14:33,Tri Lestari
"pantesan gamenya sepi, login di device lain di persulit",1,2025-10-26 23:00:37,Reno Sius
tunggu aku ganti device duluu yaaa nanti kita ikut scrim lagi tour by1 lagii okeyy see you in time,5,2025-10-26 22:03:40,Tobby Store
pacarku jadi melupakan ak babyk 🙄🙁😒😢😥,1,2025-10-26 20:39:05,Aufaa As-syifa Khairunnisa
bagus,5,2025-10-26 20:25:11,SYUKRON
game nya bagus dan seru,5,2025-10-26 20:22:50,Ketut Fendly
"assalamualaikum, oi min ini buat hp gw IOS update nya kapan?",1,2025-10-26 20:13:30,Fajar Ari utomo
"tolong dong untuk pihak pubg emot ototnya agar bisa di record tanpa perlu rekam layar, kadang kita dapat emot otot langka tapi lupa di screen record",5,2025-10-26 20:12:35,Irfan Zaelani
baru mencoba kalo bagus akan ku rubah bintang nya,3,2025-10-26 20:01:13,Etik Susilowati
PUBG makin kacau kolaborasi yang gak masuk akal sering update sana sini udah kek sampah nih game event gak jelas... kasian dari ranting no 1 turun begitu cepat karna update sesuka hati jadi kami yang dewasa udah gak minat lagi sama vitur yang ada di game ini event gak jelas dulu sama alanwaker masih ok sekarang sama skibidi toilet hadeee,1,2025-10-26 19:41:48,Aryo Mobile
hiburan mantap,5,2025-10-26 19:11:06,Jasmin Safira
memuwaskan.,5,2025-10-26 18:24:20,BTR.ngedok Coi
game nya sangat butut dan burik mending ff grafik nya hd,1,2025-10-26 18:22:04,Ibnu Sanung
"gamenya bagus,seru, grafik n gerakan juga oke. gue sempat ngira ini game bakalan bikin HP gue panas tapi ternyata nggak bikin panas",4,2025-10-26 17:46:35,Tyo Fajar
legend,5,2025-10-26 17:24:24,Saeful Millah
"sekarang pengoptimalan nya udah bagus bgt udah ga terlalu lag , tapi tetep aja lancar nya pas ketemu bot doang pas ketemu player masih frame drop, tolong dong kembangin lagi udah bagus kok pubg sekarang, tapi cuma itu doang keluhan nya",1,2025-10-26 17:21:33,ANDRE GAUL
"Kenapa pas turun di event spooky soire map erangel, event yg di atas bukan yg di bawah map nya suka ga ke render. Padahal jaringan wifi ku bagus",1,2025-10-26 16:25:04,Pengguna Google
"saya kasih bintang 1 . Uda ga serame dulu PUBG ,sekarang peminat PUBG Uda makin sedikit Karna PUBG sekrng ga seru dimainkan terlalu bnya citer . Banned admin yang player citer citer",1,2025-10-26 15:48:09,player
"pubg, kalau bole ruba skuat jadi 5 orang, kasus skuat kami aja.",5,2025-10-26 15:22:30,Amrin Lidawa
semakin banyak cheater!!!,1,2025-10-26 14:49:56,Ongky Janalto
main pubg itu seru tapi saran dari ak rank squad ny samain aja sama rank tim yg lain jngn di campur contoh klo rank gold gold semua klo ace ace semua klo di campur kasian sama rank yg tinggi klo dapet tim kyk diamon atau platinum,5,2025-10-26 14:34:48,ADITIA RAHMAN
rekomend,5,2025-10-26 14:19:08,Dadang
mantaps,5,2025-10-26 13:16:11,ferguso tehjus
device seharusnya kuat pake fps 120 tapi nyatanya di pugb belum kebuka,2,2025-10-26 12:47:07,Baokk
⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5,2025-10-26 12:02:26,Dinda Surya Putri
FF VS PUBG WELL,1,2025-10-26 11:25:29,Polontong Sia
bagus banget gamenya,5,2025-10-26 11:12:39,Muhamad Ikbal
this is really really good ✨,5,2025-10-26 11:05:23,Santi Dewi
tiba tiba lag padahal jaringan stabil,1,2025-10-26 10:57:44,Muh. Ra'afi
Toling di fix bug nya. map livik tiap kali buka game minta download ulang.,3,2025-10-26 10:05:50,LNB TV
Cara mainya gimanasih aku nembak kanan malah arah ke kiri,2,2025-10-26 09:51:39,MUHMAD Ayub
"saya kalau turun dari parasut selalu buk gak nampak apa-apa, padahal musuh di sekitar ku banyak, saya mengalami turun di tempat hamparan gak ada apa-apa padahal di sekitar ku Ade rekan kawan dan lawan ,",2,2025-10-26 09:13:59,Suliyadi Yadi
masih banyak Bug dan Player sering tinggalkan permainan.. Player Random tidak’sesuai Rank nya..,1,2025-10-26 09:05:28,M.Haris Assaad
"game nya seru, tapi aku stock di download list gimana caranya ya?",5,2025-10-26 09:04:14,BangLoe Cho
update terus sampek capek,5,2025-10-26 08:58:18,Makruf Zein
event nya spooky event paling sampah yg pernah saya mainkan ... tolong bikin event yang bagus dikit lah jangan bawa bawa mahluk gaib ...ada kepala keluar dari kloset segala ...gak lucu...cuaca nya cuma kabut bikin pandangan kabur bukannya makin gampang malah bikin susah ...kecewa saya,1,2025-10-26 08:38:45,Dini Handayani
bagus game-nya tapi aku sarakan jangan berat game-nya,5,2025-10-26 07:25:28,Wafrie Bani akmal
"PUBG skrng kok gini .. cuman jualan pakean.. Ultimate Royale buat apa'an, Tontonan antara Kasta Dalit dan Brahmana. 🤣🤣",1,2025-10-26 06:52:15,POTATO Gaming
kalo bisa mah ada suasana malam nya biar makin seru biar engga bosen yang pada main,4,2025-10-26 06:42:05,Agung Setiyawan
mohon buat event yg lebih menarik lagi,4,2025-10-26 06:03:08,Whykhy Brooo
parah bug nya sampai sekarang belum di perbaiki malah parah,1,2025-10-26 05:58:07,Gigis Ainur
"saya tarik kata kata saya sebelumnya, sering force close trus keluar ke lobby dengan sendirinya tolong diperbaiki lagi",4,2025-10-26 05:24:31,Indra Giri
terbaik,5,2025-10-26 03:21:10,account 08
"game nya seru tapi sayang untuk pemula musuh nya selalu lebih jago dan suka ngumpet"" diatas rumah dan itu sangat tdk seru saya seperti makanan untuk para player old",5,2025-10-26 01:58:44,Riki septian Focof7
login bermasalah,3,2025-10-26 01:35:54,rezqye hendra ichwanto
game play lancar dan event yg menarik,5,2025-10-26 01:07:20,Bayu Kuswara
"Min Coba beri batasan download data buat hp kentang minn, gamenya keren cuma data gamenyaa yang masalah buat akuu😅😅",5,2025-10-26 00:39:55,Kentaro Akasaki
GAME GA JELAS HP GUA BAGUS TAPI MALAH SERING GA KEPENCET TOMBOL TEMBAKNYA GA JELAS!!!!!!!,1,2025-10-26 00:21:42,Galuh Kiranadewi
saya suka.,5,2025-10-26 00:14:51,Alfatih Tom
wait what?!?!! brainrot? hell nah.. i'm done with this game dawg😐,1,2025-10-25 23:23:39,Zyzz.
"woi knpa gak bisa masuk ke battle field padahal jaringan ok"" aja server asia kok360 sialan",1,2025-10-25 22:56:19,Kipas Angin
Developer tolong kenapa hp saya Poco m7 pro 5g dimensity 7025 ultra gak kebuka extreme 60fps tolongggggg,5,2025-10-25 22:15:02,Rashad mahendra
sngt bahus,4,2025-10-25 20:36:07,nikcobin handoko
Sangat buruk menguras Kouta dan membuat hp lebih cepat panas mohon di perhatikan,1,2025-10-25 19:58:16,Tabung Juay
sangat senang,4,2025-10-25 19:43:24,Baekarim Karim
game ini memang bagus cmn update stiap Minggu kecewa la. klk mau main terpaksa update dlu Bru blh,5,2025-10-25 18:40:12,Well Well
"game legend yang bagus, main ku jago hp ku aja yg kentang",5,2025-10-25 18:03:34,Slamet Sugiyanto
