review,review_clean,review_processed,rating,sentiment,date,userName
"grading sampah, hapus kek sistem grading bikin stress bahkan rosemary jg stresss, banyak player yg berhenti main game krn sistem grading sampah inj apaan sinyal di pubg jelek trus, giliran buka tiktok, youtube, ig, apalagi PlayStore langsung lancar jaya, giliran buka pubg malah jelek, aneh bgttt",grading sampah hapus kek sistem grading bikin stress bahkan rosemary jg stresss banyak player yg berhenti main game krn sistem grading sampah inj apaan sinyal di pubg jelek trus giliran buka tiktok youtube ig apalagi playstore langsung lancar jaya giliran buka pubg malah jelek aneh bgttt,grading sampah hapus kek sistem grading bikin stress rosemary jg stresss player berhenti main game sistem grading sampah inj sinyal pubg jelek trus giliran buka tiktok youtube ig playstore langsung lancar jaya giliran buka pubg jelek aneh bgttt,2,negatif,2026-04-21 19:32:59,Muhammad Harits Riss Aufa
pubg tolong berikan skin m16 royal pas biar kami bisa menikmati skin layak nya Sultan saya kecewa berhenti bermain pubg.,pubg tolong berikan skin m royal pas biar kami bisa menikmati skin layak nya sultan saya kecewa berhenti bermain pubg,pubg tolong skin royal pas biar menikmati skin layak sultan kecewa berhenti bermain pubg,1,negatif,2026-04-21 18:45:05,kalteng Aja
semakin keren grafiknya,semakin keren grafiknya,keren grafiknya,5,positif,2026-04-21 18:04:57,Saeful Imron
sinyal diperbaiki dan org yg pakek cheet sinyal,sinyal diperbaiki dan org yg pakek cheet sinyal,sinyal diperbaiki org pakek cheet sinyal,3,netral,2026-04-21 17:59:35,M Sofiyurrosad
"skin senjata mirip game ff ga real, skin yg real hanya glacier ga merubah bentuk senjata aslinya.",skin senjata mirip game ff ga real skin yg real hanya glacier ga merubah bentuk senjata aslinya,skin senjata game ff real skin real glacier merubah bentuk senjata aslinya,1,negatif,2026-04-21 17:09:53,Saepul Fajar
good game,good game,good game,5,positif,2026-04-21 16:36:48,Jaid
geme ini tidak bagus geravik ya jelek dasar game aneh,geme ini tidak bagus geravik ya jelek dasar game aneh,geme bagus geravik jelek dasar game aneh,5,positif,2026-04-21 15:21:23,Faiz Abdillah Faiz
Game aneh sering kepental ke server lain,game aneh sering kepental ke server lain,game aneh kepental server,1,negatif,2026-04-21 15:09:57,Apipewww Ajaaa
"tolong developer, next update, control kendaraan bisa copy paste layout dong, seperti kontrol hud, soalnya aga ke ganggu buat player yg akunnya banyak, tapi harus nyesuaiin satu satu layoutnya",tolong developer next update control kendaraan bisa copy paste layout dong seperti kontrol hud soalnya aga ke ganggu buat player yg akunnya banyak tapi harus nyesuaiin satu satu layoutnya,tolong developer next update control kendaraan copy paste layout kontrol hud aga ganggu player akunnya nyesuaiin layoutnya,5,positif,2026-04-21 15:07:48,spongebob gabisa berenang
"Pas saya login kembali bersama teman teman, tiba tiba ada grading langsung saya uninstal kembali bersama teman teman saya, ribet sekali ini game ini by",pas saya login kembali bersama teman teman tiba tiba ada grading langsung saya uninstal kembali bersama teman teman saya ribet sekali ini game ini by,pas login teman teman grading langsung uninstal teman teman ribet game by,1,negatif,2026-04-21 14:10:43,SHE 23
"tolong la defeloper nya kalau kasih lawan yg seimbang ini kok naik tier ace ajj, lawan nya conguer, ace conguer gmna kami mau naik tier yg lebih tinggi dlu enak pubg mobile nya bisa tier ace sekrng boro boro naik tier menyelesai kan tiket naik tier ajj susah menghadap pi top global gi tolong di kondisi kan untuk naik tier nya sesuai kemampuan skill pengguna",tolong la defeloper nya kalau kasih lawan yg seimbang ini kok naik tier ace ajj lawan nya conguer ace conguer gmna kami mau naik tier yg lebih tinggi dlu enak pubg mobile nya bisa tier ace sekrng boro boro naik tier menyelesai kan tiket naik tier ajj susah menghadap pi top global gi tolong di kondisi kan untuk naik tier nya sesuai kemampuan skill pengguna,tolong la defeloper kasih lawan seimbang tier ace ajj lawan conguer ace conguer gmna tier dlu enak pubg mobile tier ace sekrng boro boro tier menyelesai tiket tier ajj susah menghadap pi top global gi tolong kondisi tier sesuai kemampuan skill pengguna,1,negatif,2026-04-21 13:53:37,Rifka Rahmat riskillah
semakin tidak cocok untuk HP kentang 🤣,semakin tidak cocok untuk hp kentang,cocok hp kentang,3,netral,2026-04-21 13:50:39,Zelina Pitaloka
kasih saya musuh bot semua🗿,kasih saya musuh bot semua,kasih musuh bot,5,positif,2026-04-21 12:58:13,Andi Ariga
bagus,bagus,bagus,5,positif,2026-04-21 12:35:13,Jose Belo
apa yg mau kamu cari di pubg 🗿,apa yg mau kamu cari di pubg,cari pubg,5,positif,2026-04-21 11:46:14,Michelle Cantik
Buat Devloper PUBGM tolong sekali masih banyak konten kreator memperjual belikan cheat PUBGM prabayar/ VIP . sudah kami laporkan tapi tetap tidak ditindak lanjuti seperti ada Pembiyaran kami sudah habis biaya banyak tapi si perusak permainan dipelihara,buat devloper pubgm tolong sekali masih banyak konten kreator memperjual belikan cheat pubgm prabayar vip sudah kami laporkan tapi tetap tidak ditindak lanjuti seperti ada pembiyaran kami sudah habis biaya banyak tapi si perusak permainan dipelihara,devloper pubgm tolong konten kreator memperjual belikan cheat pubgm prabayar vip laporkan ditindak lanjuti pembiyaran habis biaya perusak permainan dipelihara,1,negatif,2026-04-21 11:22:11,Pegi PUBG
game nya bagus tapi grafik kurang realistis tapi udah cukup keren buat bar bar lumayan,game nya bagus tapi grafik kurang realistis tapi udah cukup keren buat bar bar lumayan,game bagus grafik realistis keren bar bar lumayan,4,positif,2026-04-21 11:16:14,Naristi Helen
menemukan pertandingan yang sangat amat lama setelah update,menemukan pertandingan yang sangat amat lama setelah update,menemukan pertandingan update,3,netral,2026-04-21 10:53:05,Alfin PratamaAs24
makin seru mainnya,makin seru mainnya,seru mainnya,5,positif,2026-04-21 10:44:31,Zainutdin zey
suka gem PUBG MOBILE,suka gem pubg mobile,suka gem pubg mobile,5,positif,2026-04-21 09:55:10,Tepang Saitun
game terlalu jelek untuk grafik 1 GB,game terlalu jelek untuk grafik gb,game jelek grafik gb,1,negatif,2026-04-21 09:26:49,Desi Marliana
MANTAP,mantap,mantap,1,negatif,2026-04-21 09:26:02,Gabriel Ara ara
game babi gw udah download data nya semua tinggal dikit malah ngulang lagi download nya gajelas ini game,game babi gw udah download data nya semua tinggal dikit malah ngulang lagi download nya gajelas ini game,game babi download data tinggal dikit ngulang download gajelas game,1,negatif,2026-04-21 09:10:13,Lucky Dwi satria
sekali tusun mines terlalu banyak,sekali tusun mines terlalu banyak,tusun mines,3,netral,2026-04-21 08:48:44,Mustajam Jam
"Gamenya membosankan bayangkan Rank Crown + isinya bot semua !! hanya grading yg minim bot. game ini membosankan karna banyak bot !! dan makin lama makin aneh desain bangunan dll udah melenceng dai PUBG yang dulu. sekarang udah kurang realistic. alangkah baiknya kalau mengikuti perkembangan PUBG PC. pubg sekarang aneh saya pemain dari S1 awal"" serunya PUBG dulu pas sampai colab sama Alan Walker saja seterusnya boring aneh !! perasaan bertempurnya jadi gak seru kayak dulu sekarang banyak bot.",gamenya membosankan bayangkan rank crown isinya bot semua hanya grading yg minim bot game ini membosankan karna banyak bot dan makin lama makin aneh desain bangunan dll udah melenceng dai pubg yang dulu sekarang udah kurang realistic alangkah baiknya kalau mengikuti perkembangan pubg pc pubg sekarang aneh saya pemain dari s awal serunya pubg dulu pas sampai colab sama alan walker saja seterusnya boring aneh perasaan bertempurnya jadi gak seru kayak dulu sekarang banyak bot,gamenya membosankan bayangkan rank crown isinya bot grading minim bot game membosankan bot aneh desain bangunan melenceng dai pubg realistic alangkah baiknya mengikuti perkembangan pubg pc pubg aneh pemain serunya pubg pas colab alan walker boring aneh perasaan bertempurnya seru kayak bot,1,negatif,2026-04-21 07:41:04,Jajang Aklun Naza
Game batleroyal tapi serasa main game magic magic. Sudah tak segahar dulu awal tahun 2017 yang menggambarkan game batleroyal yg sesungguhnya. Perang tanpa mementingkan skin. dan banyak player yang mulai berhenti bermain dikarenakan update yang semakin tinggi.,game batleroyal tapi serasa main game magic magic sudah tak segahar dulu awal tahun yang menggambarkan game batleroyal yg sesungguhnya perang tanpa mementingkan skin dan banyak player yang mulai berhenti bermain dikarenakan update yang semakin tinggi,game batleroyal serasa main game magic magic segahar menggambarkan game batleroyal sesungguhnya perang mementingkan skin player berhenti bermain update,1,negatif,2026-04-21 07:16:32,Zainal Khabidin
"game ini sangat bagus,ayo download secara bersama-sama dan rasakan sensasi naik rank kalian masing-masing",game ini sangat bagusayo download secara bersamasama dan rasakan sensasi naik rank kalian masingmasing,game bagusayo download bersamasama rasakan sensasi rank masingmasing,5,positif,2026-04-21 06:21:23,meta morfosis
apalah malah di batasi permainan hanya 6 jam,apalah malah di batasi permainan hanya jam,apalah batasi permainan jam,1,negatif,2026-04-21 05:35:07,Anugerah Utama
"WEYYY DEVELOPMENT BUG NYA TOLONG DIPERBAIKI, JANGGAL INI, MERESAHKAN. MASALAH : TIDAK BISA DI GERAKAN SAMA SEKALI PENYEBAB: TIDAK SENGAJA FRIENDLY FIRE, MELEMPAR BOMB KEARAH MUSUH, DAN DISANA ADA REKAN TIM YANG TER KNOCK OLEH MUSUH, KETIKA SAYA LEMPAR BOMB, MUSUHNYA KNOCK TAPI TEMEN SAYA DEATH, LANGSUNG SEKETIKA KENA PERINGATAN DAN TIDAK BISA GERAK, SISTEM NYA TOLONG DI PERBAIKI, MANA YANG SENGAJA DAN TIDAK NYA MOHON BISA DI DETEKSI SECARA TELITI, SOFTWARE NYA GIMANA SIH INI",weyyy development bug nya tolong diperbaiki janggal ini meresahkan masalah tidak bisa di gerakan sama sekali penyebab tidak sengaja friendly fire melempar bomb kearah musuh dan disana ada rekan tim yang ter knock oleh musuh ketika saya lempar bomb musuhnya knock tapi temen saya death langsung seketika kena peringatan dan tidak bisa gerak sistem nya tolong di perbaiki mana yang sengaja dan tidak nya mohon bisa di deteksi secara teliti software nya gimana sih ini,weyyy development bug tolong diperbaiki janggal meresahkan gerakan penyebab sengaja friendly fire melempar bomb kearah musuh disana rekan tim ter knock musuh lempar bomb musuhnya knock temen death langsung kena peringatan gerak sistem tolong perbaiki sengaja mohon deteksi teliti software,3,netral,2026-04-21 05:26:44,rakha febrian
"menurut ku tambahkan dubbiing indonesia dan mode offline bagi gak ada kuota. mohon perbaiki koneksi jaringan internetnya mau login jaringan tqk stqbil, kembalikan sistem rank seperti dulu tanpa tantangan naik tier karna susah benar grading sering ketemu player ada juga nemu bot yang bawamobil atau kuda atqu lempar granat",menurut ku tambahkan dubbiing indonesia dan mode offline bagi gak ada kuota mohon perbaiki koneksi jaringan internetnya mau login jaringan tqk stqbil kembalikan sistem rank seperti dulu tanpa tantangan naik tier karna susah benar grading sering ketemu player ada juga nemu bot yang bawamobil atau kuda atqu lempar granat,ku tambahkan dubbiing indonesia mode offline kuota mohon perbaiki koneksi jaringan internetnya login jaringan tqk stqbil kembalikan sistem rank tantangan tier susah grading ketemu player nemu bot bawamobil kuda atqu lempar granat,5,positif,2026-04-21 05:17:45,Muhammad Husnimubaraq
geam yang mengecewakan masa kontrol say ke riset sendiri aneh geam Tolol,geam yang mengecewakan masa kontrol say ke riset sendiri aneh geam tolol,geam mengecewakan kontrol say riset aneh geam tolol,1,negatif,2026-04-21 04:57:01,jumra pptgn
cukup baik tapi tolong jangan di perbesar data nyaa,cukup baik tapi tolong jangan di perbesar data nyaa,tolong perbesar data nyaa,5,positif,2026-04-21 04:14:04,jangan beli
TOLONG SAYA LEG PER KECIL SAIYS GAMENYA,tolong saya leg per kecil saiys gamenya,tolong leg saiys gamenya,5,positif,2026-04-21 04:11:18,Padilah Nugraha
game kikir kaga pernah kasih hoki player,game kikir kaga pernah kasih hoki player,game kikir kaga kasih hoki player,2,negatif,2026-04-21 02:06:46,HAAFIZH FEBRI
"saya melakukan transaksi pembelian uc yang pertama lewat transfer qris bank tapi pesanan malah dibatalkan,uang udah keluar tapi uc gaada masuk pas saya beli yg kedua masuk cuman yang pertama beli belum masuk minimal dana dikembaliin lah tolong ini game nya kok eror gini masalah transaksi pembelian uc kalo sampe gaada pembelian dana saya ga rela dan ga ikhlas sama dengan penipuan",saya melakukan transaksi pembelian uc yang pertama lewat transfer qris bank tapi pesanan malah dibatalkanuang udah keluar tapi uc gaada masuk pas saya beli yg kedua masuk cuman yang pertama beli belum masuk minimal dana dikembaliin lah tolong ini game nya kok eror gini masalah transaksi pembelian uc kalo sampe gaada pembelian dana saya ga rela dan ga ikhlas sama dengan penipuan,transaksi pembelian uc transfer qris bank pesanan dibatalkanuang uc gaada masuk pas beli masuk cuman beli masuk minimal dana dikembaliin tolong game eror gini transaksi pembelian uc sampe gaada pembelian dana rela ikhlas penipuan,1,negatif,2026-04-21 01:07:56,Sandy Suherman
minta tolong kepada pemilik PUBG gimana ini kok PUBG ya enggak bisa masuk?,minta tolong kepada pemilik pubg gimana ini kok pubg ya enggak bisa masuk,tolong pemilik pubg pubg masuk,1,negatif,2026-04-21 01:04:47,Muhamad hendra Saputra
"6 tahun saya memainkan game ini, tp makin kesini makin besar upgrade nya, dan itu masih bisa saya maklumi, tp kenapa sekarang makin ribet peraturan nya masalah naik tier, ok lah klo player skuad, tp dipikir jg yg player solo susah bnget naek nya, dari ace master ke dominator 4 kali 10 besar susah, 3 kali masuk 10 besar tinggal 1 lagi mati di 20 besar harus riset ulang, tolonglah balikin seperti yg dulu sekarang mulai males buka pubg gara gara itu.",tahun saya memainkan game ini tp makin kesini makin besar upgrade nya dan itu masih bisa saya maklumi tp kenapa sekarang makin ribet peraturan nya masalah naik tier ok lah klo player skuad tp dipikir jg yg player solo susah bnget naek nya dari ace master ke dominator kali besar susah kali masuk besar tinggal lagi mati di besar harus riset ulang tolonglah balikin seperti yg dulu sekarang mulai males buka pubg gara gara itu,memainkan game kesini upgrade maklumi ribet peraturan tier ok player skuad dipikir jg player solo susah bnget naek ace master dominator kali susah kali masuk tinggal mati riset ulang tolonglah balikin males buka pubg gara gara,2,negatif,2026-04-21 01:00:17,Rosyadi Adi
gme kreativ,gme kreativ,gme kreativ,5,positif,2026-04-21 00:38:35,Bagas Tama
"metode unduhan sudah WIFI, pengunduhan otomatis sudah ""TIDAK DIAKTIFKAN!!!"", kok masih bisa ya main PAKAI DATA download tetap berjalan padahal tidak saya inginkanterutama download OUTFIT!!! mohon diperhatikan lagi dong terutama pengguna hp mid-low seperti saya ini merasa terganggu",metode unduhan sudah wifi pengunduhan otomatis sudah tidak diaktifkan kok masih bisa ya main pakai data download tetap berjalan padahal tidak saya inginkanterutama download outfit mohon diperhatikan lagi dong terutama pengguna hp midlow seperti saya ini merasa terganggu,metode unduhan wifi pengunduhan otomatis diaktifkan main pakai data download berjalan inginkanterutama download outfit mohon diperhatikan pengguna hp midlow terganggu,1,negatif,2026-04-21 00:01:48,Xu Kurayami
"Seru tapi tiap grading ke 3 selalu dapat darksystem teammateny dan selalu memutar baliknnymmmmlmy, entah itu usil, rebutan senjata berujung intimidasi pake molotov,",seru tapi tiap grading ke selalu dapat darksystem teammateny dan selalu memutar baliknnymmmmlmy entah itu usil rebutan senjata berujung intimidasi pake molotov,seru grading darksystem teammateny memutar baliknnymmmmlmy usil rebutan senjata berujung intimidasi pake molotov,2,negatif,2026-04-20 22:19:16,rafi rafsanzani
