review,rating,date,userName
game nya sangat seru dan bisa belajar strategi,5,2026-04-20 00:06:55,Al Sastra
good,5,2026-04-19 23:35:03,Hardikan Elifas
fitur grading sampaah,1,2026-04-19 23:33:35,Dwiky Darmawan
game pelit,1,2026-04-19 23:02:58,Feri Yoga
game apa ini error loading 1jam. jaringan juga stabil,1,2026-04-19 22:47:18,Syahril Syahril
grading tai,1,2026-04-19 22:36:51,Tambal Ban NAINGGOLAN
good,5,2026-04-19 22:19:00,Babang Wijawa
HILANGKAN GRADINGGG!!!!!ADA GRADING TAMBAH STRESS😵‍💫 +BANYAK YANG NGENDOK,1,2026-04-19 22:10:50,Amarisa Manuella
"Game ini adalah sebuah kenangan luar biasa yang pernah saya habiskan waktu SD saya untuk bermain game ini bersama teman² mulai dari anak² hingga dewasa, game ini cukup memorabel dan nonstalgic,game ini terus diupdate setiap satu bulan atau satu tahun dan terus dijaga oleh developer,game ini dulunya jadi mayoritas penduduk indonesia karena permainannya dalam mengunpulkan skin,senjata dan dll. Yang mungkin dapat anda temui di permainan ini, tetapi kini saya harus fokus pada cita² dan karier saya.",5,2026-04-19 22:09:24,Rostyand Dondik
bug benerin dulu masa g bisa scroll udh gt render nya Lamaan sebelum naik pesawat aja frame nya berat tlg dong Tencent jgn urus hok urus game ini dulu g bakal mampu ngalahin ml urus game PUBG dulu udh rusak game nya banyak bug nya pusing w main game ini,1,2026-04-19 22:01:38,Eghy Permana YT
Gak jelas,1,2026-04-19 21:39:13,Fernandes Raffa
sangat seruh banget dah,5,2026-04-19 21:13:11,The762King Korwa
ini game udh stres kah....aku sampai 2x download kok nggak selesai2 padahal udh 100% download nya,1,2026-04-19 21:04:03,Amak Kkung
"minta di uninstall lagi ni game, 1 hari full ga kill,",1,2026-04-19 20:56:33,Muhammad Yusuf
pubg haram meniman ff 😒😒😒🔥🔥🔥🔥🤫🤫🤫,5,2026-04-19 20:36:20,Riyadus Solihin
berat kali game nya,2,2026-04-19 20:33:13,fahrul razi
capek tiap habis main harus hapus outfit dan yg gak penting,2,2026-04-19 20:08:09,Marlyn Ayomi
game nya gampang dimainin dan banyak event nya sama lagunya enak semua the best,5,2026-04-19 20:06:25,Fariz Hasan
"segi semuanya udh oke... permintaan saya cuma 2,kalo bikin tim yang bener dikit, lagi ngepush malah turun terus gara gara tim gak ada yang bener ( random ). Terus kedua MUSUH, kalo udh tau tim nya random terus gabisa mainnn, tolongggg bangettt deh, musuhnya seimbangin sama tim dong, kalo yg baru main trus udh ketemu musuh UR LEGEND gmn?, fix dlu tim & musuhnya",2,2026-04-19 20:06:14,Geral Hutasoit
untuk pencarian laga solo lama sekali,1,2026-04-19 20:00:07,best art
"pelit & kikir, gacha dapet item sampah terus.",1,2026-04-19 19:59:01,Rizky Ramadhan
pertama kali main login nya begitu lama,2,2026-04-19 19:49:25,Bintang Adelia
"kasih fitur las mobil tanpa harus keluar dari mobila kayak klo mau nembak, ini guna banget klo misal mobil kita di spray ama musuh terus kita las tanpa keluar jendela biar mobilnya gak meledak.",5,2026-04-19 19:23:14,Hofen
"gunanya sistem grading apa? susah payah kami ikut gradingbuat naik tier, tapi setelah udah sampe ke tier atas sering di beri teman satu tim yg tidak seimbang dengan musuh, bahkan setelah itu jika poin habis tetap juga turun dan mengulang kembali.. lantas guna di ciptakan nya sistem grading apa? tolong lah rada ngotak dikit sistem, 1 hal lagi cheat makin meraja lela",3,2026-04-19 19:18:35,Eko Syifaul
bagus akhirnya aku bisa ganti hp jadinya aku bisa main pubg mobile 60 fps bukan lagi 25 fps,5,2026-04-19 19:11:17,Muhammad Rifai
"tolong di baca developer, kenapa bacaan di pemberitahuan akun hanya berlaku sampai dengan 19/06/26 alasannya penyalahgunaan code maksudnya apa sih ya? tolong jelaskan",1,2026-04-19 18:56:46,Pino Chio
God people,5,2026-04-19 18:38:09,Adi Saputra
bagus banget,4,2026-04-19 18:23:37,Sopi
Sangat cocok,5,2026-04-19 18:02:05,Muhammad Rizky
"sekarang matchmaking nya lama bener, sampai 15-30 mnitan",4,2026-04-19 18:00:50,Fristo Mardyan
ilangin sistem grading pliss🙏🙏,2,2026-04-19 17:50:39,Febryan Adit
"gk jelas,smua si senjata di kurangi damage",1,2026-04-19 17:43:56,DZ hoki
Kenapa Player Asia Bisa memasuki Match KRJP! INI SUDAH TERJADI BEBERAPA KALI SEJAK UPDATE 4.0 AKU PERNAH MENGIRIM PESAN INI LEWAT EMAIL KENAPA TIDAK DI PERBAIKI MASALAH INI!,1,2026-04-19 17:16:04,Hanya Untuk YouTube
keren cuy,5,2026-04-19 17:09:31,JAWA HITAM
tancent tolong kembalikan apex legend buat android global soalnya banyak bgt yang pengen main Apex idi android buat pubg overall udh bagus dan keren,5,2026-04-19 16:53:22,Lenica A
"Akun saya diretas, saya sudah meminta bantuan lewat pemulihan akun, namun pengaduan saya ditolak, saya sudah menjawab beberapa pertanyaan bukti kepemilikan akun, minta tolong pihak pubg membantu saya untuk mengambil akun milik saya kembali🙏😇",3,2026-04-19 16:49:18,Bang Raslan
nice,5,2026-04-19 16:30:17,Sim Bolong
snapdragon 860 aja ngelag parah Gilak berat banget anjir,1,2026-04-19 16:28:02,Muhammad Jamal Herullah
"saya bermain game ini hampir 8 th sudah,kemarin tgl 17 April 2026 pagi masih bisa login,kenapa semalem mau login gak bisa lagi,sangat mengecewakan sungguh sakit hati tiba tiba ada kalimat akun anda mungkin diretas...setelah masuk diperbaikan akun pengajuan tetep ga bisa tp malah login akun baru harus masuk google croum,,,sangat mengecewakan yakin,,,,💩💩",1,2026-04-19 16:10:46,AHMAD KHAERODIN
"fitur unduh otomatis nya gak bisa mati,bisa tiba tiba unduh event gak jelas.",3,2026-04-19 16:04:26,Red Aditya
ILANGIN SISTEM GRADING SYALAN,1,2026-04-19 15:45:43,Forgantys Work
"gw pemain lama dr season 2, dlu enak aja mainnya, hevfun, domi 11 dri dlu udah kutukan, susah naik nya, sekarang malah d persulit pake grading segala, 10 besar pula, yg udah sulit naik nya malah lebih d persulit, game yg harusnya bwt havfun biar enak main trus, skrng malah di bikin frustasi, uninstal aja gitu ?",1,2026-04-19 14:59:19,danur said gani
Ilangin lah sistem grading nya,1,2026-04-19 14:52:46,Muhammad Faris
sangat bagus,5,2026-04-19 14:33:06,LUKMAN FERDI
"Gamenya bagus banget, tapi saat main sering loading lama dan layar hitam seperti nge blank, ya begitu saja dan nggak ada yang lain, terima kasih kepada developernya dan maaf untuk di perbaiki lagi biar pemain lebih baik mainnya 😅👍🏻🙏🏻",5,2026-04-19 14:16:57,Nandar Suherna
"tolong buat gyro nya di perbaiki ,udah di restart pun gyro ttp kebalik",1,2026-04-19 13:32:15,Aldo Aldi
"2 tahun lbih off main pubg karena masalah auto unduhnya, pas donwload lagi kirain udh di fix masalahnya, trnyata gak juga, parah! contohnya: pengunduhan otomatisnya di matikan, saat kita matching dan selesai pertandingan tiba² unduhan otomatis yang sudah kita matikan tetap berjalan, padahal udah off unduh otamatisnya, oklah ada yang bilang data pubg tetap ter-Download otomatis, tapi gak kaya gitu, malah banyak semua skin yang ga guna ter-Download juga..",1,2026-04-19 13:22:34,Iam D2s
pubg sekarang susah ya. harus grading2 . gak mempermudah malah nyusahin,1,2026-04-19 12:20:12,Rina CT
udah mah susah malah di persulit pake ada grading ribet,3,2026-04-19 11:32:49,Andika pratama Putra
server jelek parah,1,2026-04-19 10:39:37,ahmad taufan
"hapus sudah lah sistem grading, karena jadi males main. main buat senang senang bukan main malah bikin emosi dan stres",1,2026-04-19 10:04:57,denies satria mahardhika
game ini sangat bagus dan ada fitur bikin rumah yang seperti Minecraft dan grafiknya pun realistik jadi sangat cocok untuk dimainkan,5,2026-04-19 09:32:28,Ibu Ersih
"saya harap Tencent menambahkan opsi untuk mengatur resolusi layar agar tampilan layar bisa lebar seperti ipad, segitu aja cukup. terimakasih",4,2026-04-19 09:23:58,Freya Legend
"saran saya , kalo orang pindah server rank nya jangan di reser ,saya kesel baru main selatah, of berapa bulan musuh rank rendah karena pinda server",2,2026-04-19 09:20:45,Rimo Uchida
semoga PUBG semakin sukses lgi dan bertahan terus,4,2026-04-19 09:09:42,Ari jalul Ikhsan
oke sudah ada terimakasih atas kerja sama nya dari pihak pubgm 🔥🔥,5,2026-04-19 08:48:18,ELISA PUTRA KURNIA
game bagus dan ga bikin stre,5,2026-04-19 08:47:19,Zaki Zhora
"game nya gak jelas padahal saya,cuma mau main tapi keluar terus",1,2026-04-19 05:53:56,Fale tehan Tehan
good,5,2026-04-19 02:32:03,Arya Ria
jadi agak malas login semenjak pakai sistem grading,1,2026-04-19 01:38:46,Aldo Tbk
"saya sangat puas dengan permainan ini, hampir sempurna untuk sebuah game android kelas menengah ke atas",5,2026-04-19 00:53:26,awan bengi
"tolong dong sistem grading nya dihapus saya udah cape cape naik terus turun lagi bikin gak mod main pubg aja apalagi sistem gradingnya sulit masa gagal satu kali harus ngulang dari awal kan cape minimal jangan gitu lah, kalo gagal minimal jangan ngulang dari awal lahh capek cuy",2,2026-04-19 00:47:53,Rafa takbiratul Sandya pratama
"Game yg sangat keren dan ga pernah bosen memainkan'y walaupun sering bgt Pembaruan dan setelah Pembaruan pasti ngeBug trus,,tp tetep My Favorit Game.. 👍 👍 🤘",5,2026-04-18 22:53:19,Dhany Sartika
susah matching dan lama nunggu di lobi,1,2026-04-18 22:40:18,Pengguna Google
"gua main di tablet Poco pad M1, setingan nya udh HDR 60fps tapi masih aja agak burik,padahal tablet udh 2,5k resolusinya.",3,2026-04-18 22:34:13,Marsel Panggabean
sistem grading cima buat yang device bagus kita yang low device mokad kalah ama 120 fps,1,2026-04-18 22:30:29,X1zrm Sableng
"Game bagus f2p, Hemat kuota, seru.",5,2026-04-18 21:48:15,isal
makin kesini makin kesana.. ribet banget pake grading segala niat nya comeback jadi males 😡,1,2026-04-18 21:25:12,Reyy Elzain
bagus sungguh puas dengan semuanyah👍👍,5,2026-04-18 21:24:20,Tendi Tendi
"Udah gak seru lg. ad sistem grading,bukanny bikin seneng malah bikin frustasi main game ini.",1,2026-04-18 20:57:36,RONI WIBOWO
besar bnget Ram nya,4,2026-04-18 20:31:07,Saleh Udin
game tidak bagus knp harus ada peringkat untuk naik tier bodohhh,1,2026-04-18 20:28:28,Syair Cr7
top,5,2026-04-18 20:26:40,Marhani Skay
game nya bagus sekali dan seru,5,2026-04-18 20:15:00,Defry Arsalan Safaraz
saya bisa masuk cuman saya nggak bisa gituin akun saya kenapa nggak bisa kan saya kan cuma mau main pertama kali saya main ini kayak gini terus,3,2026-04-18 19:59:54,Muhammad Gilang
"lagi war tiba-tiba logout sendiri dengan alasan jaringan jelek padahal jaringan aman lancar entahlah apa maunya game ini,padahal saya player lama yang mau coba main lagi tapi malah makin aneh ini game ternyata saya cek lagi akun saya diban tanpa tahu apa salah saya,kok makin nggak jelas yah game ini",1,2026-04-18 19:56:46,Jeiviour Timothy
"plis lah abis update makin kacauu ajaaa, saya rela ga download sumber daya lainnya dan cuma download map ajaaaa. masa turun event langsung force close sih parahh bgt?!? device saya jjga bukan device yg tergolong kentang. oh ya satu lagi sering bgt terjadi bug sinyal padahal sinyal saya lancar tapi di game ping sampe merah drastis, bug jalann jugaa, udh sampe mana eh balik ke tempat awalll jalann. aslii makin ga masuk akalll. saran saya hilangkan ajalah fitur ga guna yg memberatkann gameeeee",1,2026-04-18 19:56:11,Lisa Aprilia
maaf karena ngasih bintang satu karena naik pangkat season 28 sampe season 29 sekarang susah karena harus top eranggle atau livik terutama saat mau naik ke ace master sama ace dominator susah banget,1,2026-04-18 19:05:09,Muhammad Sabian
gua jadi kurang suka pubg semenjak ada sistem graiding please🙏 buat atmin tolong hapus sistem graiding terimakasih,3,2026-04-18 19:05:01,EVAN ADRIAN BASKORO
brand hpnya vivo tapi kalo main pake vivo delay gmna sihh apa emang vivo gabisa buat pubgm???,5,2026-04-18 18:59:55,Adrian Snyder
saia suka main pubg karena player nia banian si kampun sai,5,2026-04-18 18:58:36,Sergio Marse
Susah banget ya sekarang naik ke ace,5,2026-04-18 18:57:57,ACHMAD WAHYU DARMAWAN
game kontol,1,2026-04-18 18:47:10,januar ismayanto
Pokonia keren,5,2026-04-18 18:31:57,Bang Gidi
❤️❤️❤️,5,2026-04-18 17:51:10,Juliao Hae
sangat seru dan menegangkan,4,2026-04-18 17:38:07,Linda Rasmiati
"ga tau mau seperti apa kedepanya game ini, mau naik dari crown 1 ke ace harus menang 3 berturut2. kalo gagal sekali saja ke riset emang kocak ni game.",1,2026-04-18 17:34:21,Masrifkigp
good game,5,2026-04-18 16:38:35,Muhamad Pajri
makin nambah aja itu mb,5,2026-04-18 15:37:40,hasta aja
"ok saya turunin lagi rate nya karena ada masalah crash terus menerus yang di sebabkan oleh pubgnya itu sendiri (info hp saya bisa 120 fps ""bukan kentang"") crash ini sudah dari lama setelah event katana tolong dari pihak krafton bisa menangani masalah crash ini tambahan saya rasa gyroscope nya lama kelamaan seperti melambat kurang response padahal sensi udah 400 ini terjadi pada dua perangkat milik saya yakni poco f7 dan infinix gt 20 pro",1,2026-04-18 13:18:06,TYPE Y
kebanyakan bug dan frem,5,2026-04-18 12:43:47,Fransiskus Fiki
"apaan sih lagi main ngecrash mulu forclause mulu, GANGGU BANGET, bukannya perbaiki peforma malah nambah fitur event ga jelas, GAME RUSAK",1,2026-04-18 12:33:23,Taufik
mantap,5,2026-04-18 11:46:33,Muhammad Khadafi
mending mb aja daripada gb,1,2026-04-18 11:33:33,Chanel DD Gondrong
👍🪖,5,2026-04-18 11:32:53,Akbargustiramadan Akbar
GM nya bagus terus grafik nya juga bagus banget tapi sayang game nya terus berat',3,2026-04-18 11:26:21,Riski dikto Alfredo Dikto
game tolol pembaruan aja terus,1,2026-04-18 11:22:30,ari Ari
untuk developer bermainlah dengan jujur jangan mencoba curang dengan cara membuat koneksi pada player menjadi down biar kalah bermain lah dengan adil dan jujur jangan mencoba untuk curang awasi paramain yang menggunakan cheat saja sangan tidak sportif jika anda mencoba menggangu koneksi pemain,1,2026-04-18 11:20:36,Rochani
saya tidak bisa login menggunakan akun fb saya,3,2026-04-18 10:49:09,ipanjoel Ar
"saya baru login lagi main pubg kenapa setiap saya main, keluar mulu dn pihak pubg kanp gak di tangani sistem nya saya gak nyaman mainnya klo begini mohon di tinjau sistemnya semelum, saya bnr pensi main gm ini dn saya bisa ngejelekin gam ini sekian dri saya.",1,2026-04-18 10:41:02,Gede Antara
semakin buruk saja sekarang dari taun kemarin ku kira sudah di perbaiki.?,1,2026-04-18 09:17:10,putri tri
"Sinyal buruk , pas battle bikin lag dan kalah",3,2026-04-18 08:21:42,Rendi Alvarez
hilangkan griding tier,1,2026-04-18 07:54:49,Muhammad mulia Mumul
game ini sangat Menarik daripada Game lain,5,2026-04-18 07:53:46,Fayruz Reza
"gamenya bagus tidak mengecewakan, dan bisa jadi manfaat di dunia nyata 👍👍👍👍👍👍",5,2026-04-18 07:44:12,Aldan Azidhan
selalu keren,5,2026-04-18 03:18:02,ilyas morello
data lansung abis,1,2026-04-18 03:06:39,Muhammad Raihan arrahim
"ngeselin bgt ni game, udh gw save tu setiingan tombol, pas masuk training malah jadi settingan awal, dikira ga cape apa nyusun tombol gituan",1,2026-04-18 00:20:01,ur future
sangat bagus,5,2026-04-17 23:48:40,Agrilia Binilang
game terseru...,5,2026-04-17 23:31:33,uchen cen
"Game sudah sangat bagus dan seru dimainkan, terutama dari segi gameplay dan mekanik yang realistis.",5,2026-04-17 23:31:08,Sandika Reval Saputra (Sandika)
kok skrg ga bisa login FB,1,2026-04-17 23:16:34,feldinand vebrianto
mantap,5,2026-04-17 23:03:20,denox1 denox2
Jangan terpengaruh sama game lain ya tetep kreatif dan semangat. Love you. Salam dari Syahrul Arif Muhammad.,5,2026-04-17 22:28:14,Tess
lag,4,2026-04-17 22:03:51,Asep.1
"udah gw bilang download pintar nya jangan ada nyusahin, harus download semua skin lu gila fix gw pensi selamanya thanks udah nemenin gw dari perilisan ini game klo sekarang game ini makin mengesalkan banyak musuh main di PC ini mobile loh tapi maen di PC heran dan banyak cheater pula hadeh ☠️",1,2026-04-17 21:58:59,Snoot Jr
good game,5,2026-04-17 21:34:11,Chamber
taiiiiii cok,1,2026-04-17 21:27:48,Nama Nama
"2026 aq edit ulasan ini. coba jgn pelit dg point, supaya cepat naik rank",5,2026-04-17 21:25:44,Sukirman
game nya bagus banget,5,2026-04-17 21:23:59,Arsya Raihannabil
keren,5,2026-04-17 21:07:29,Rona a14
"BARU COMEBACK SETELAH VAKUM 4 TAHUN EH MALAH ADA SISTEM GRADING, GA FAIR BANGET HARUS BERTURUT TURUT KLO GAGAL DIRESET LAGI SUNGGUH TIDAK ADIL BAGI PEMAIN. HAPUS AJA SISTEM GRADING INI, INI MEMBUAT GAME INI JADI MAKIN SEPI KARNA ADA SISTEM GRADING YG TIDAK ADIL JADINYA UNISTALL LAGI,PADAHAL SAYA UDAH ABIS JUTAAAN BUAT TOPUP TPI KARNA ADA SISTEM INI JADI MALAS MAIN LAGI SAYA SUDAH HAPUS APLIKASI INI,SAYA KIRA BANYAK YG BERPIKIRAN SEPERTI SAYA SEMOGA DIDENGAR PIHAK PUBG",1,2026-04-17 20:36:45,Jual Akun
Nostalgia lagi dah,5,2026-04-17 20:01:18,Erik Tandanu
"kenapa yh akun saya ke ban padahal saya download lewat playstore,data game tidak di rubah ,hp saya redmagic 8s pro,kenapa pubg begini si ,lagi enak² main malah ke ban ,karna alasan tidak jelas,nyesel buat duit di PUBG",1,2026-04-17 19:45:10,Nabilla Sekar Fatmawati
masih belajar ya,4,2026-04-17 19:34:43,February 2026
"ada bug dimana tidak bisa memasuki event penukaran perk dan lainya, sudah lama seperti ini, ini benar benar merugikan karena tidak bisa menukarkan dan hasilnya malah tertinggal event. saya sudah mengunjungi customer service didalam game namun tetap saja belum ada penanganan. edit:sudah saya tunggu tapi masih belum bisa, sebelumnya saya sudah mengikuti saran seperti yg diberitahu oleh cs, data sudah terhapus dan sya download data ulang tetep aja gabisa, sudah lewat 1 bulan setelah awal komen",3,2026-04-17 19:13:47,Alexa Kevin
entah kenapa game ini menjadi sangat sulit ketika ada sistem grinding 2-3-4 kali yang sangat sulit untuk diselesaikan walaupun ada proplayer namun tidak bisa menghindar dari tusun/blunder. saya jadi tidak mau main karena sangat sulit untuk pemula. jadi tolong dihilangkan,1,2026-04-17 19:04:48,Ilham Mukti
mantap,5,2026-04-17 18:54:23,Fah Mi
sudah cukup bagus dari segi visual tapi kalau bisa tambah kan fitur yang membuat grafik nya menjadi sedikit jelek untuk orang yang ingin bermain namung device kurang mumpuni,5,2026-04-17 18:38:24,Ravel Afandi
suka banget,5,2026-04-17 18:36:44,Ahmad R.A
tolong aktifkan gyro,5,2026-04-17 18:31:34,Nelito Nelito ximenes
mantap,5,2026-04-17 18:04:00,alfyy ancil
Bagus Maing pubg ini Aku suka😍,5,2026-04-17 17:44:49,Rainha Mdc
"Hallo PUBG, gim semakin kesini semakin parah..gak asik buat maen n hiburan . Setiap event mesti lag dan frame jd mslh utama",2,2026-04-17 17:41:40,Deny Dhesta Sagita
"sering hilang jringan, pdhal jringan laginbgus",1,2026-04-17 16:48:20,Suleman Wahyudi
game ini bagus tapi pelit berbagi minimal kasih skin gratis,5,2026-04-17 16:39:09,chally 48
"game ampass sarang citer, banyak citernya, giliaran laporin cister kismin langsung diacc di baned,citer vip sultan ga di baned ampas",1,2026-04-17 16:31:45,Miftah Fauzi
"sangat menyukai game PUBG, meningkatkan adrenalin, bisa melatih kecepatan,ketepatan&penghilang stress👍👍👍👍💪💪🔥🔥",5,2026-04-17 16:19:24,Amunau Sem
"seru,menantang",5,2026-04-17 16:10:44,Fadhil aimanjanuarrifki
