review,review_clean,review_processed,rating,sentiment,date,userName
update yang besar jadi ga bisa update aku,update yang besar jadi ga bisa update aku,update update,1,negatif,2025-11-08 11:38:30,Gede Tirta
setelah update makin ngeframe hp,setelah update makin ngeframe hp,update ngeframe hp,2,negatif,2025-11-08 11:26:28,irfan ali hasan
not fun anymore because cheater,not fun anymore because cheater,not fun anymore because cheater,1,negatif,2025-11-08 11:12:05,Gxxz Player
"Kok pas ingame kadang"" kok ngelag ya? Habis pembaruan ini kok agak ngelag"" ya punya saya padahal sebelum pembaruan masih baik"" aja?? Tolong tencent kenapa ya ini???",kok pas ingame kadang kok ngelag ya habis pembaruan ini kok agak ngelag ya punya saya padahal sebelum pembaruan masih baik aja tolong tencent kenapa ya ini,pas ingame kadang ngelag habis pembaruan ngelag pembaruan tolong tencent,3,netral,2025-11-08 11:07:50,PGS Austin
beh ini gem seru banget gua ketagihan bet liat gerafik nya aja dah bagus behhhh pokonya seru banget dah di jamin semua orang yang download pubg bakal senang,beh ini gem seru banget gua ketagihan bet liat gerafik nya aja dah bagus behhhh pokonya seru banget dah di jamin semua orang yang download pubg bakal senang,beh gem seru gua ketagihan bet liat gerafik dah bagus behhhh pokonya seru dah jamin orang download pubg senang,5,positif,2025-11-08 10:54:31,Djarian Kota
ga sesuai ekspektasi,ga sesuai ekspektasi,sesuai ekspektasi,2,negatif,2025-11-08 10:15:55,syafaaulian syah
game nya real mantap the best pokonya,game nya real mantap the best pokonya,game real mantap the best pokonya,5,positif,2025-11-08 10:13:44,PUBG Mobile
"setelah update 4.1 ini jadi banyak bug buat hp ku, awalnya make super smooth bisa unlock fps High tapi abis update malah balik ke medium, sensitivitas juga makin gak enak udah gitu sering banget bangunannya gak kerender waktu turun dari pesawat",setelah update ini jadi banyak bug buat hp ku awalnya make super smooth bisa unlock fps high tapi abis update malah balik ke medium sensitivitas juga makin gak enak udah gitu sering banget bangunannya gak kerender waktu turun dari pesawat,update bug hp ku make super smooth unlock fps high abis update medium sensitivitas enak gitu bangunannya kerender turun pesawat,2,negatif,2025-11-08 10:12:22,Adhi Saipul
Tolong ini gara² update miror nya pubg saya gk bisa di buka 😭🙏,tolong ini gara update miror nya pubg saya gk bisa di buka,tolong gara update miror pubg buka,5,positif,2025-11-08 10:06:16,Abid
mohon dipercepat download saat apdtate,mohon dipercepat download saat apdtate,mohon dipercepat download apdtate,5,positif,2025-11-08 09:57:27,Evaristo Da Costa
semoga HP Ram kecil gak ngelak,semoga hp ram kecil gak ngelak,semoga hp ram ngelak,5,positif,2025-11-08 09:53:01,Suryadi
"kenapa kok tiba-tiba keluar sendiri dari aplikasi, lagi main malah keluar sendiri.. makin aneh.",kenapa kok tibatiba keluar sendiri dari aplikasi lagi main malah keluar sendiri makin aneh,tibatiba aplikasi main aneh,1,negatif,2025-11-08 09:30:40,Ageng Bayu
MASIH BANYAK PEMAIN CURANG,masih banyak pemain curang,pemain curang,1,negatif,2025-11-08 09:26:51,NDJS REMIX
game ini sangat lah bagus apalgi ketika lawan Abang abangan rorrrr,game ini sangat lah bagus apalgi ketika lawan abang abangan rorrrr,game bagus apalgi lawan abang abangan rorrrr,5,positif,2025-11-08 09:16:08,Gunawan Tanak awu
"setidaknya jangan terlalu banyak"" update makin kesini makin berat game. terus min pubg tolong jangan sering"" kasih delay di dalam game.",setidaknya jangan terlalu banyak update makin kesini makin berat game terus min pubg tolong jangan sering kasih delay di dalam game,update kesini berat game min pubg tolong kasih delay game,1,negatif,2025-11-08 08:50:31,Sayiah Athya
"Kenapa habis update 4.1, Pubg nya stak di tulisan STARTING...",kenapa habis update pubg nya stak di tulisan starting,habis update pubg stak tulisan starting,2,negatif,2025-11-08 08:25:42,Jokowi Widodo
"saya ingin bermain game PUBG bukan mendengarkan musik yang tidak ada habisnya dengan menghabiskan waktu saat matching / memasuki permainan / pertempuran di lobby, waktu yang sangat lama tapi tidak juga memasuki pertempuran",saya ingin bermain game pubg bukan mendengarkan musik yang tidak ada habisnya dengan menghabiskan waktu saat matching memasuki permainan pertempuran di lobby waktu yang sangat lama tapi tidak juga memasuki pertempuran,bermain game pubg mendengarkan musik habisnya menghabiskan matching memasuki permainan pertempuran lobby memasuki pertempuran,1,negatif,2025-11-08 08:24:16,MULYAMAH Mamah
tolong rendahin gb nya jadi mb seperti 567mb gak papa jangan 108gb 🙏,tolong rendahin gb nya jadi mb seperti mb gak papa jangan gb,tolong rendahin gb mb mb papa gb,1,negatif,2025-11-08 07:52:06,Fatma Faza
seru-seruan aja main gem ini syaa,seruseruan aja main gem ini syaa,seruseruan main gem syaa,5,positif,2025-11-08 07:40:38,Ferry Rianto
game nya bagus sih tapi ada yg kurang kami sebagai pemain PUBG saya ingin menanyakan bolehkah ditambah barang barang armor contohnya termal yg bisa di pasang di helm sama senjata angin oiya itu mohon ditambah di mode Clasik nya ya 😁😁,game nya bagus sih tapi ada yg kurang kami sebagai pemain pubg saya ingin menanyakan bolehkah ditambah barang barang armor contohnya termal yg bisa di pasang di helm sama senjata angin oiya itu mohon ditambah di mode clasik nya ya,game bagus pemain pubg ditambah barang barang armor contohnya termal pasang helm senjata angin oiya mohon ditambah mode clasik,4,positif,2025-11-08 07:38:28,Nathan Yoel
bagussss,bagussss,bagussss,5,positif,2025-11-08 07:38:14,ama moses
apk ni sanagat bagus namun yg terbaru ada yg masih belum oke sikit,apk ni sanagat bagus namun yg terbaru ada yg masih belum oke sikit,apk ni sanagat bagus terbaru oke sikit,5,positif,2025-11-08 07:33:31,Hey Ho
game pubg mobile emang seru tpi mohon perkembangan soal mendapatkan skin yg tidak sanggup untuk meng gacha skin kasih lah kesempatan untuk dapat skin yg gratis dan mewah pasti bakal rame lagi ni PUBG kaya dulu thanks semoga di majukan,game pubg mobile emang seru tpi mohon perkembangan soal mendapatkan skin yg tidak sanggup untuk meng gacha skin kasih lah kesempatan untuk dapat skin yg gratis dan mewah pasti bakal rame lagi ni pubg kaya dulu thanks semoga di majukan,game pubg mobile seru tpi mohon perkembangan skin sanggup meng gacha skin kasih kesempatan skin gratis mewah rame ni pubg kaya thanks semoga majukan,5,positif,2025-11-08 07:08:34,IQRAK M'I
Saya lihat pubg ini mulai memikirkan bagaimana caranya agar para pengguna hp spek kntng...ya mau bagaimanapun kalau j2prime ya pasti patah patah🖒,saya lihat pubg ini mulai memikirkan bagaimana caranya agar para pengguna hp spek kntngya mau bagaimanapun kalau jprime ya pasti patah patah,lihat pubg memikirkan pengguna hp spek kntngya jprime patah patah,5,positif,2025-11-08 06:19:50,Tegar Herzt
"setelah update 4.1 mic headset saya tidak berfungsi,sudah saya rilock masih tidak bisa,dan ngebug"" yg lainny seperti tidak terdengar suara tembakan dan step musuh, semoga setelah seasen sudah tidak ada lagi kayak begini",setelah update mic headset saya tidak berfungsisudah saya rilock masih tidak bisadan ngebug yg lainny seperti tidak terdengar suara tembakan dan step musuh semoga setelah seasen sudah tidak ada lagi kayak begini,update mic headset berfungsisudah rilock bisadan ngebug lainny terdengar suara tembakan step musuh semoga seasen kayak,3,netral,2025-11-08 05:41:36,Moh Soufi Rido
"setiap update versi, penyimpanan semakin besar, untuk sebuah game android ini sudah terlalu besar sampai 45 GB, tolong kedepannya supaya ukuran penyimpanan bisa dikompres lebih kecil, kalau tidak dipikirkan bisa jadi ini game menyentuh 100GB sendiri",setiap update versi penyimpanan semakin besar untuk sebuah game android ini sudah terlalu besar sampai gb tolong kedepannya supaya ukuran penyimpanan bisa dikompres lebih kecil kalau tidak dipikirkan bisa jadi ini game menyentuh gb sendiri,update versi penyimpanan game android gb tolong kedepannya ukuran penyimpanan dikompres dipikirkan game menyentuh gb,1,negatif,2025-11-08 05:17:05,Niko Robith Asyhari
Apalah Setelah Update Patch Malah Mic Ga Bisa Buat Ngomong 🥱🥱,apalah setelah update patch malah mic ga bisa buat ngomong,apalah update patch mic ngomong,1,negatif,2025-11-08 05:03:55,Ndu Pandu
"Hi PUBG MOBILE.tolong benahi performa,terutama di even yg udah banyak ribuan umat ngeluh main di even suka nge'freeem kalu pas turun di even pas banyak yg turun semua map jadi batu.&setelah normal kami sudah mati. semenjak ada even menurut saya permainan game ini semakin berat,apalagi setiap upgrate versi terbaru kenapa harus full all yg harus di download,seharusnya yg sudah di download tidak perlu lagi di download.bikin penyimpanan hp semakin berat.kasian dengan devise yg minim.",hi pubg mobiletolong benahi performaterutama di even yg udah banyak ribuan umat ngeluh main di even suka ngefreeem kalu pas turun di even pas banyak yg turun semua map jadi batusetelah normal kami sudah mati semenjak ada even menurut saya permainan game ini semakin beratapalagi setiap upgrate versi terbaru kenapa harus full all yg harus di downloadseharusnya yg sudah di download tidak perlu lagi di downloadbikin penyimpanan hp semakin beratkasian dengan devise yg minim,hi pubg mobiletolong benahi performaterutama even ribuan umat ngeluh main even suka ngefreeem kalu pas turun even pas turun map batusetelah normal mati semenjak even permainan game beratapalagi upgrate versi terbaru full all downloadseharusnya download downloadbikin penyimpanan hp beratkasian devise minim,5,positif,2025-11-08 04:50:38,Mas Djarwo888
PUBG udah ga asik. penyimpanan nya makin hari makin besar dan sekarang pun saya liat kapten Zan sudah mulai bosen dengan PUBG yang muali sepi karna penyimpanannya yang makin besar. dan yang bikin saya jenuh koin silver yang gambar baju malah di batasi. PUBG udah ga seru kaya dulu,pubg udah ga asik penyimpanan nya makin hari makin besar dan sekarang pun saya liat kapten zan sudah mulai bosen dengan pubg yang muali sepi karna penyimpanannya yang makin besar dan yang bikin saya jenuh koin silver yang gambar baju malah di batasi pubg udah ga seru kaya dulu,pubg asik penyimpanan liat kapten zan bosen pubg muali sepi penyimpanannya bikin jenuh koin silver gambar baju batasi pubg seru kaya,1,negatif,2025-11-08 04:43:45,NYONK 23
"knp semua player pd mengerujut di peta eranger aja sih? peta lainnya jg gak terpakai. Sulit menemukan player yg mo gabung bermain. bermain duo dan singgle pun sulit pendptkan partner dan sulit msuk ke game nya seakan2 gak ada yg lg main. kedua, knp kalo kalah di awal pengurangan poinnya terlalu byk? Tp klo di pertengahan dan kemenangan poin yg naik cm sedikit? ketiga, game2 yg gak penting utk dimainkan knp digelar jg sih? bikin akun semakin berat utk dijlnkan.",knp semua player pd mengerujut di peta eranger aja sih peta lainnya jg gak terpakai sulit menemukan player yg mo gabung bermain bermain duo dan singgle pun sulit pendptkan partner dan sulit msuk ke game nya seakan gak ada yg lg main kedua knp kalo kalah di awal pengurangan poinnya terlalu byk tp klo di pertengahan dan kemenangan poin yg naik cm sedikit ketiga game yg gak penting utk dimainkan knp digelar jg sih bikin akun semakin berat utk dijlnkan,knp player pd mengerujut peta eranger peta jg terpakai sulit menemukan player gabung bermain bermain duo singgle sulit pendptkan partner sulit msuk game seakan main knp kalah pengurangan poinnya byk pertengahan kemenangan poin cm ketiga game utk dimainkan knp digelar jg bikin akun berat utk dijlnkan,1,negatif,2025-11-08 03:26:12,Nurdiantoro Mukti Wibowo
ahh sibal,ahh sibal,ahh sibal,5,positif,2025-11-08 02:37:56,entin wartini
seruu,seruu,seruu,5,positif,2025-11-08 02:23:04,Muhamad rezki fauzan
"updated 4.1 , makin lag",updated makin lag,updated lag,3,netral,2025-11-08 02:06:28,angeli azril
Mantap,mantap,mantap,5,positif,2025-11-08 01:57:16,Dinno Hadi Syaputra
"MAIN DAIRI SEASON 2.. SEMPET FAKUM . 5 TAHUN . BANYAK PERUBAHAN . UPDATE TERUS,! UNTUNGNYA HP GW 265GB",main dairi season sempet fakum tahun banyak perubahan update terus untungnya hp gw gb,main dairi season sempet fakum perubahan update untungnya hp gb,5,positif,2025-11-08 01:47:38,Joe Febrian
"tak usah berbicara panjang, intinya pubg mobile benar""top dan keren dari dahulu👍👍👍",tak usah berbicara panjang intinya pubg mobile benartop dan keren dari dahulu,berbicara intinya pubg mobile benartop keren,5,positif,2025-11-08 01:27:41,Syukran Wp
"Game APA KAU WOIII,GAME 3 TAHUN LGI MATI MAKIN BERAT GBLOK WOIII",game apa kau woiiigame tahun lgi mati makin berat gblok woiii,game kau woiiigame lgi mati berat gblok woiii,1,negatif,2025-11-08 01:13:05,xdestroy ganteng17
Mantappu Jiwa...!!! 👍🏻💪🏻😁,mantappu jiwa,mantappu jiwa,5,positif,2025-11-08 00:53:32,Chiesa Bimo Radityatama Pribadi
kapasitas semakin besar dan untuk hp ram 4 kaya gua masih maksa main,kapasitas semakin besar dan untuk hp ram kaya gua masih maksa main,kapasitas hp ram kaya gua maksa main,5,positif,2025-11-08 00:40:15,Mas Putra
sangat bagus,sangat bagus,bagus,5,positif,2025-11-08 00:31:10,Nas Rudin
good,good,good,5,positif,2025-11-08 00:26:51,Agus Setiawan
"Gak nemu nemu player asli, semuanya bot ... PUBG SEKARANG BANYAK BOT GAK SERU",gak nemu nemu player asli semuanya bot pubg sekarang banyak bot gak seru,nemu nemu player asli bot pubg bot seru,1,negatif,2025-11-08 00:20:26,Ryo Wang
bug suara dan para cheater,bug suara dan para cheater,bug suara cheater,1,negatif,2025-11-08 00:09:14,Ciko
"saya turun kan ,karena update terbaru ini bug frame rate nya tidak bisa 120 fps,pdahal di pengaturan sudah ultra extreme,tapi di in game cuma 60 fps",saya turun kan karena update terbaru ini bug frame rate nya tidak bisa fpspdahal di pengaturan sudah ultra extremetapi di in game cuma fps,turun update terbaru bug frame rate fpspdahal pengaturan ultra extremetapi in game fps,2,negatif,2025-11-08 00:01:25,Josua Pransisko
"3,72 GB 😥😢",gb,gb,2,negatif,2025-11-07 23:47:01,Pengguna Google
"Ini kenapa ya di updatenya gagal mulu pas udah 92%, akhirnya gua hapus aplikasinya eh pas gua download lagi masih kayak gitu juga-_- udah 5x nyoba loh!",ini kenapa ya di updatenya gagal mulu pas udah akhirnya gua hapus aplikasinya eh pas gua download lagi masih kayak gitu juga udah x nyoba loh,updatenya gagal mulu pas gua hapus aplikasinya pas gua download kayak gitu nyoba loh,5,positif,2025-11-07 23:40:22,Raihan Syauqi
woy gua main dari season 2 sampe sekarang ga di kasih kasih m4 glacier KASIH GUA M4 GLACIER,woy gua main dari season sampe sekarang ga di kasih kasih m glacier kasih gua m glacier,woy gua main season sampe kasih kasih glacier kasih gua glacier,1,negatif,2025-11-07 23:34:04,Mhmdd Aditiya
"Gak ngerti lagi gw sama ini game makin lama makin gak jelas,apalagi update an terbaru,bug voice,udah gitu ping tinggi terus kalo main event,update aja terus skin dan lain lainnya yang gak guna,gak usah di benerin bug dan pengalaman bermain nya,gak lama lagi mati ini game pasti.",gak ngerti lagi gw sama ini game makin lama makin gak jelasapalagi update an terbarubug voiceudah gitu ping tinggi terus kalo main eventupdate aja terus skin dan lain lainnya yang gak gunagak usah di benerin bug dan pengalaman bermain nyagak lama lagi mati ini game pasti,ngerti game jelasapalagi update an terbarubug voiceudah gitu ping main eventupdate skin gunagak benerin bug pengalaman bermain nyagak mati game,1,negatif,2025-11-07 23:25:17,Harie santossa
"game rusak tlol, barusan updt 4.1 , patah"" ngelag gajelas , bnyak bug saat movement, lagi main tiba2 koneksi server terputus. paok emang sibuk dagang skin mulu bjirrr.",game rusak tlol barusan updt patah ngelag gajelas bnyak bug saat movement lagi main tiba koneksi server terputus paok emang sibuk dagang skin mulu bjirrr,game rusak tlol barusan updt patah ngelag gajelas bnyak bug movement main koneksi server terputus paok sibuk dagang skin mulu bjirrr,1,negatif,2025-11-07 23:20:31,arzan fy
